time,car_ID_TX,car_ID_RX,snr_values,distance_values,rel_speed_values,snr_values_norm,distance_values_norm,rel_speed_values_norm,composite_snr_db,use_nn,model_snr,accuracy,psnr
17,v1,v2,40.0,30.15,40.0,1.0,0.3015,0.8,3.4247,True,10.0,0.145203025477707,17.09530126972563
17,v1,v5,40.0,130.0,30.0,1.0,1.3,0.6,-8.2995,True,10.0,0.14669585987261147,17.09681184124795
17,v1,v6,40.0,140.03,40.0,1.0,1.4003,0.8,-9.9143,True,10.0,0.14400875796178345,17.094739889642995
17,v1,v9,40.0,320.0,40.0,1.0,3.2,0.8,-17.0927,True,10.0,0.14818869426751594,17.095172845633925
17,v1,v10,40.0,320.01,40.0,1.0,3.2001,0.8,-17.0931,True,10.0,0.1449044585987261,17.09696424690781
17,v2,v1,20.0,30.15,40.0,0.6,0.3015,0.8,-16.5753,True,10.0,0.14510350318471338,17.09604367784634
17,v2,v5,20.0,160.03,10.0,0.6,1.6003,0.2,-27.0942,True,10.0,0.14789012738853502,17.096092855854398
17,v2,v6,20.0,170.0,0.0,0.6,1.7,0.0,-24.609,True,10.0,0.14341162420382167,17.093358386094405
17,v2,v10,20.0,350.0,0.0,0.6,3.5,0.0,-30.0,True,10.0,0.14570063694267515,17.095892268381302
17,v2,v9,20.0,350.01,0.0,0.6,3.5001,0.0,-30.0,True,10.0,0.1458001592356688,17.09524089060012
17,v3,v4,20.0,60.07,0.0,0.6,0.6007,0.0,-15.5739,True,10.0,0.14789012738853502,17.097810805982846
17,v3,v7,20.0,140.0,0.0,0.6,1.4,0.0,-22.9226,True,10.0,0.1449044585987261,17.098225393113058
17,v3,v8,20.0,140.03,10.0,0.6,1.4003,0.2,-25.9349,True,10.0,0.14530254777070065,17.096551627869818
17,v3,v11,20.0,170.0,20.0,0.6,1.7,0.4,-29.3802,True,10.0,0.1467953821656051,17.097334892127165
17,v3,v12,20.0,250.02,0.0,0.6,2.5002,0.0,-27.9594,True,10.0,0.14570063694267515,17.09659391755511
17,v4,v3,40.0,60.07,0.0,1.0,0.6007,0.0,4.4261,False,10.0,0.20113455414012738,9.842493688984282
17,v4,v8,40.0,80.0,10.0,1.0,0.8,0.2,-1.0721,True,10.0,0.14639729299363058,17.095967663321524
17,v4,v7,40.0,80.06,0.0,1.0,0.8006,0.0,1.9321,True,10.0,0.14211783439490447,17.09721471701458
17,v4,v11,40.0,110.04,20.0,1.0,1.1004,0.4,-5.6023,True,10.0,0.14629777070063693,17.096755507645334
17,v4,v12,40.0,190.0,0.0,1.0,1.9,0.0,-5.5751,True,10.0,0.14371019108280256,17.096464849581384
18,v1,v2,40.0,70.06,10.0,1.0,0.7006,0.2,0.0798,False,10.0,0.14281449044585987,5.495922908661472
18,v1,v5,40.0,100.0,30.0,1.0,1.0,0.6,-6.0206,True,10.0,0.14589968152866242,17.098163386059415
18,v1,v6,40.0,100.04,40.0,1.0,1.0004,0.8,-6.9936,True,10.0,0.14380971337579618,17.09591644432894
18,v1,v9,40.0,280.0,0.0,1.0,2.8,0.0,-8.9432,True,10.0,0.14241640127388536,17.09441093882178
18,v1,v10,40.0,280.02,0.0,1.0,2.8002,0.0,-8.9437,True,10.0,0.1422173566878981,17.095774450119894
18,v2,v1,20.0,70.06,10.0,0.6,0.7006,0.2,-19.9202,True,10.0,0.14530254777070065,17.098554562611184
18,v2,v6,20.0,170.0,30.0,0.6,1.7,0.6,-30.0,True,10.0,0.14371019108280256,17.094125140244795
18,v2,v5,20.0,170.03,20.0,0.6,1.7003,0.4,-29.3815,True,10.0,0.1429140127388535,17.09648355860619
18,v2,v10,20.0,350.0,10.0,0.6,3.5,0.2,-30.0,True,10.0,0.14510350318471338,17.096108770674203
18,v2,v9,20.0,350.01,10.0,0.6,3.5001,0.2,-30.0,True,10.0,0.14599920382165604,17.09780431856775
18,v3,v4,20.0,60.07,10.0,0.6,0.6007,0.2,-18.5842,True,10.0,0.14540207006369427,17.098274170213443
18,v3,v8,20.0,130.03,0.0,0.6,1.3003,0.0,-22.2812,True,10.0,0.1448049363057325,17.09493571481887
18,v3,v7,20.0,140.0,20.0,0.6,1.4,0.4,-27.6938,True,10.0,0.14341162420382167,17.095847269532026
18,v3,v11,20.0,150.0,10.0,0.6,1.5,0.2,-26.5321,True,10.0,0.14331210191082802,17.097098575276174
18,v3,v12,20.0,250.02,40.0,0.6,2.5002,0.8,-30.0,True,10.0,0.14500398089171976,17.096182768511923
18,v4,v3,40.0,60.07,10.0,1.0,0.6007,0.2,1.4158,False,10.0,0.15306528662420382,6.832728434520162
18,v4,v8,40.0,70.0,10.0,1.0,0.7,0.2,0.0877,False,10.0,0.14171974522292993,5.504578690619985
18,v4,v7,40.0,80.06,10.0,1.0,0.8006,0.2,-1.0782,True,10.0,0.14589968152866242,17.09566318001717
18,v4,v11,40.0,90.05,0.0,1.0,0.9005,0.0,0.9103,True,10.0,0.14460589171974522,17.095976058085252
18,v4,v12,40.0,190.0,30.0,1.0,1.9,0.6,-11.5957,True,10.0,0.1460987261146497,17.0952452033948
19,v1,v2,40.0,60.07,20.0,1.0,0.6007,0.4,-0.3451,True,10.0,0.14560111464968153,17.097048826278396
19,v1,v5,40.0,130.0,0.0,1.0,1.3,0.0,-2.2789,True,10.0,0.14689490445859874,17.099419405505916
19,v1,v6,40.0,140.03,10.0,1.0,1.4003,0.2,-5.9349,True,10.0,0.14629777070063693,17.097557019276223
19,v1,v9,40.0,280.0,10.0,1.0,2.8,0.2,-11.9535,True,10.0,0.14669585987261147,17.09748556052044
19,v1,v10,40.0,280.02,20.0,1.0,2.8002,0.4,-13.7149,True,10.0,0.14301353503184713,17.094651106816187
19,v2,v1,20.0,60.07,20.0,0.6,0.6007,0.4,-20.3451,True,10.0,0.14271496815286625,17.084543313190437
19,v2,v5,20.0,190.02,20.0,0.6,1.9002,0.4,-30.0,True,10.0,0.14251592356687898,17.0943357139636
19,v2,v6,20.0,200.0,30.0,0.6,2.0,0.6,-30.0,True,10.0,0.14410828025477707,17.09734058987563
19,v2,v10,20.0,340.0,40.0,0.6,3.4,0.8,-30.0,True,10.0,0.14540207006369427,17.09386885090239
19,v2,v9,20.0,340.01,10.0,0.6,3.4001,0.2,-30.0,True,10.0,0.1461982484076433,17.095412843546292
19,v3,v4,20.0,50.09,30.0,0.6,0.5009,0.6,-20.0156,True,10.0,0.14341162420382167,17.09803884955728
19,v3,v7,20.0,120.0,30.0,0.6,1.2,0.6,-27.6042,True,10.0,0.1464968152866242,17.097457339049903
19,v3,v8,20.0,130.03,0.0,0.6,1.3003,0.0,-22.2812,True,10.0,0.14570063694267515,17.09614761012375
19,v3,v11,20.0,140.0,0.0,0.6,1.4,0.0,-22.9226,True,10.0,0.14589968152866242,17.09597570577245
19,v3,v12,20.0,210.02,10.0,0.6,2.1002,0.2,-29.4556,True,10.0,0.1442078025477707,17.09635249824281
19,v4,v3,40.0,50.09,30.0,1.0,0.5009,0.6,-0.0156,True,10.0,0.1439092356687898,17.095053253659778
19,v4,v7,40.0,70.06,0.0,1.0,0.7006,0.0,3.0901,False,10.0,0.1721735668789809,8.506661159977032
19,v4,v8,40.0,80.0,30.0,1.0,0.8,0.6,-4.0824,True,10.0,0.14540207006369427,17.095994876448515
19,v4,v11,40.0,90.05,30.0,1.0,0.9005,0.6,-5.1103,True,10.0,0.1455015923566879,17.094627951360813
19,v4,v12,40.0,160.0,20.0,1.0,1.6,0.4,-8.8536,True,10.0,0.14460589171974522,17.097751933298294
20,v1,v2,40.0,40.11,0.0,1.0,0.4011,0.0,7.9344,False,10.0,0.34195859872611467,13.350614341201297
20,v1,v5,40.0,130.0,30.0,1.0,1.3,0.6,-8.2995,True,10.0,0.1416202229299363,17.097875182036383
20,v1,v6,40.0,130.03,30.0,1.0,1.3003,0.6,-8.3018,True,10.0,0.14470541401273884,17.09628626343551
20,v1,v10,40.0,260.02,20.0,1.0,2.6002,0.4,-13.0713,True,10.0,0.14570063694267515,17.09669290530454
20,v1,v9,40.0,290.0,30.0,1.0,2.9,0.6,-15.2686,True,10.0,0.14589968152866242,17.096018712232066
20,v2,v1,20.0,40.11,0.0,0.6,0.4011,0.0,-12.0656,True,10.0,0.1435111464968153,17.095959547978296
20,v2,v6,20.0,170.0,30.0,0.6,1.7,0.6,-30.0,True,10.0,0.1461982484076433,17.095537367899706
20,v2,v5,20.0,170.03,30.0,0.6,1.7003,0.6,-30.0,True,10.0,0.14510350318471338,17.096819045437368
20,v2,v10,20.0,300.0,20.0,0.6,3.0,0.4,-30.0,True,10.0,0.14470541401273884,17.09676489860389
20,v2,v9,20.0,330.01,30.0,0.6,3.3001,0.6,-30.0,True,10.0,0.1445063694267516,17.096652948172988
20,v3,v4,20.0,80.06,30.0,0.6,0.8006,0.6,-24.0885,True,10.0,0.1455015923566879,17.09661064633898
20,v3,v8,20.0,130.03,10.0,0.6,1.3003,0.2,-25.2915,True,10.0,0.14470541401273884,17.098899792713723
20,v3,v11,20.0,140.0,20.0,0.6,1.4,0.4,-27.6938,True,10.0,0.14699442675159236,17.095502051578205
20,v3,v7,20.0,150.0,0.0,0.6,1.5,0.0,-23.5218,True,10.0,0.1448049363057325,17.09756935022439
20,v3,v12,20.0,220.02,20.0,0.6,2.2002,0.4,-30.0,True,10.0,0.14430732484076433,17.077339712981207
20,v4,v8,40.0,50.0,20.0,1.0,0.5,0.4,1.2494,False,10.0,0.15505573248407642,6.66569691251038
